Date,Year,Day_of_Year,Facility_Name,Industry,Production_Index,Natural_Gas_GJ,Energy_MWh,Steam_tonnes,Flare_Emissions_tCO2e,CH4_tCO2e,N2O_tCO2e,CO2_Emissions_tCO2e,Total_GHG_tCO2e,Operating_Hours
2020-09-08,2020,252,INEOS Chocolate Bayou Plant,Petrochemical,88.84,4344.31,770.97,1116.36,31.33,20.21,7.83,2339.26,2367.3,22.6
2020-09-09,2020,253,INEOS Chocolate Bayou Plant,Petrochemical,99.36,4274.36,775.25,1150.31,40.73,15.2,10.97,2126.7,2152.86,23.41
2020-09-10,2020,254,INEOS Chocolate Bayou Plant,Petrochemical,95.94,3953.58,715.97,1086.88,34.34,22.29,9.26,1984.72,2016.27,22.85
2020-09-11,2020,255,INEOS Chocolate Bayou Plant,Petrochemical,94.75,4176.54,725.24,1096.47,40.28,16.6,14.49,2242.15,2273.24,23.05
2020-09-12,2020,256,INEOS Chocolate Bayou Plant,Petrochemical,92.39,4244.24,791.7,1096.7,33.63,18.61,6.46,2323.97,2349.04,22.7
2020-09-13,2020,257,INEOS Chocolate Bayou Plant,Petrochemical,97.14,4201.03,835.22,1017.41,50.94,18.24,12.96,2347.53,2378.73,22.02
2020-09-14,2020,258,INEOS Chocolate Bayou Plant,Petrochemical,94.56,4087.53,748.92,1132.71,44.05,21.1,9.89,2165.28,2196.27,23.5
2020-09-15,2020,259,INEOS Chocolate Bayou Plant,Petrochemical,86.43,4010.7,803.9,1084.28,34.05,12.55,12.45,2092.57,2117.57,23.51
2020-09-16,2020,260,INEOS Chocolate Bayou Plant,Petrochemical,84.8,3975.04,811.57,1159.09,33.05,18.81,10.32,2239.77,2268.9,23.33
2020-09-17,2020,261,INEOS Chocolate Bayou Plant,Petrochemical,86.15,4176.06,796.47,1100.1,43.55,21.52,12.6,2201.12,2235.24,23.67
2020-09-18,2020,262,INEOS Chocolate Bayou Plant,Petrochemical,91.26,4326.7,793.26,1090.05,43.28,18.77,9.05,2280.63,2308.45,22.45
2020-09-19,2020,263,INEOS Chocolate Bayou Plant,Petrochemical,90.49,3967.54,803.7,1084.66,58.55,15.02,11.99,2213.12,2240.13,22.39
2020-09-20,2020,264,INEOS Chocolate Bayou Plant,Petrochemical,108.75,4022.88,779.24,1098.79,37.06,15.47,14.25,2149.27,2179,22.49
2020-09-21,2020,265,INEOS Chocolate Bayou Plant,Petrochemical,92.2,3959.32,773.2,1114.45,45.17,17.89,13.97,2176.73,2208.59,23.64
2020-09-22,2020,266,INEOS Chocolate Bayou Plant,Petrochemical,88.42,4100.84,788.05,1042.31,49.23,24.87,12.4,2258.98,2296.25,22.61
2020-09-23,2020,267,INEOS Chocolate Bayou Plant,Petrochemical,97.76,3991.27,792.32,1084.47,40.62,21.94,12.6,2132.17,2166.71,23
2020-09-24,2020,268,INEOS Chocolate Bayou Plant,Petrochemical,91.3,4255.48,810.96,1124.11,45.11,21.2,7.56,2252.85,2281.61,23.52
2020-09-25,2020,269,INEOS Chocolate Bayou Plant,Petrochemical,92,4151.46,800.08,1080.9,40.85,20,14.04,2190.2,2224.23,23.14
2020-09-26,2020,270,INEOS Chocolate Bayou Plant,Petrochemical,94.72,4306.77,784.48,1100.31,50.48,17.6,12.15,2162.91,2192.66,23.28
2020-09-27,2020,271,INEOS Chocolate Bayou Plant,Petrochemical,99.59,4273.17,742.55,1102.63,38.01,16.91,13.96,2302.97,2333.85,23.27
2020-09-28,2020,272,INEOS Chocolate Bayou Plant,Petrochemical,88.96,4128.87,729.23,1082.42,37.41,20.3,10.81,2139.1,2170.21,23.23
2020-09-29,2020,273,INEOS Chocolate Bayou Plant,Petrochemical,89.59,4005.8,803.74,1068.46,42.55,21.82,13.49,2112.31,2147.61,23.65
2020-09-30,2020,274,INEOS Chocolate Bayou Plant,Petrochemical,86.08,4039.44,775.12,1147.49,43.92,16.53,12.51,2211.04,2240.08,23.51
2020-10-01,2020,275,INEOS Chocolate Bayou Plant,Petrochemical,94.49,4059.85,809.18,1115.72,39.24,10.15,13.97,2255.5,2279.63,23.53
2020-10-02,2020,276,INEOS Chocolate Bayou Plant,Petrochemical,94.78,4383.69,779.05,1115.81,42.98,15.82,13.78,2269.76,2299.35,22.86
2020-10-03,2020,277,INEOS Chocolate Bayou Plant,Petrochemical,88.41,4046.38,801.24,1103.89,36.72,16.26,12.53,2172.98,2201.77,22.11
2020-10-04,2020,278,INEOS Chocolate Bayou Plant,Petrochemical,103.4,4251.11,803.21,1128.03,40.99,14.83,17.3,2251.37,2283.5,22.95
2020-10-05,2020,279,INEOS Chocolate Bayou Plant,Petrochemical,89.18,4221.08,819.66,1133.62,32.98,17.44,8.58,2177.64,2203.66,22.1
2020-10-06,2020,280,INEOS Chocolate Bayou Plant,Petrochemical,98.16,4350.21,756.98,1158.99,40.38,18.11,11.2,2328.56,2357.86,23.93
2020-10-07,2020,281,INEOS Chocolate Bayou Plant,Petrochemical,91.04,3937.11,781.85,1039.08,41.28,16.16,11.83,2124.3,2152.28,23.16
2020-10-08,2020,282,INEOS Chocolate Bayou Plant,Petrochemical,94.4,4149.66,779.92,1163.52,44.72,23.36,8.89,2135.01,2167.25,22.56
2020-10-09,2020,283,INEOS Chocolate Bayou Plant,Petrochemical,94.18,4103.7,779.12,1119.52,47.85,18.45,9.5,2198.44,2226.38,23.36
2020-10-10,2020,284,INEOS Chocolate Bayou Plant,Petrochemical,80.79,4196.13,791.2,1087.02,46.58,19.28,15.11,2161.59,2195.98,23.45
2020-10-11,2020,285,INEOS Chocolate Bayou Plant,Petrochemical,99.02,4021.59,762.5,1089.55,39.27,12.19,12.79,2145.54,2170.52,23.86
2020-10-12,2020,286,INEOS Chocolate Bayou Plant,Petrochemical,98.96,4064.69,784.75,1050.71,36.56,19.29,11.76,2162.04,2193.09,23.31
2020-10-13,2020,287,INEOS Chocolate Bayou Plant,Petrochemical,93.33,4136.37,759.51,1125.95,39.88,20.73,14.65,2159.79,2195.17,22.45
2020-10-14,2020,288,INEOS Chocolate Bayou Plant,Petrochemical,90.18,4150.6,743.39,1125.63,31.88,21.83,14.36,2206.73,2242.92,22.4
2020-10-15,2020,289,INEOS Chocolate Bayou Plant,Petrochemical,89.42,4128.65,785.04,1054.6,48.21,22.63,14.15,2323.17,2359.95,22.2
2020-10-16,2020,290,INEOS Chocolate Bayou Plant,Petrochemical,100.2,4246.05,797.11,1150.94,47.67,14.5,14.48,2338.51,2367.49,22.25
2020-10-17,2020,291,INEOS Chocolate Bayou Plant,Petrochemical,89.92,4137.52,795.28,1070,33.47,19.15,13.71,2217.84,2250.7,23.89
2020-10-18,2020,292,INEOS Chocolate Bayou Plant,Petrochemical,91.15,3805.28,812.61,1158.79,35.3,16.72,10.81,2055.08,2082.61,23.51
2020-10-19,2020,293,INEOS Chocolate Bayou Plant,Petrochemical,100.55,4114.61,758.34,1158.39,42.98,19.99,11.08,2201.15,2232.22,22.05
2020-10-20,2020,294,INEOS Chocolate Bayou Plant,Petrochemical,86.97,4107.82,784.47,1121.86,56.64,14.18,15.76,2189.47,2219.41,23.04
2020-10-21,2020,295,INEOS Chocolate Bayou Plant,Petrochemical,89.51,4220.97,758.87,1079.82,47.33,22.01,12.15,2151.11,2185.28,23.96
2020-10-22,2020,296,INEOS Chocolate Bayou Plant,Petrochemical,92.75,4192.98,770.6,1127.12,48.4,20.17,9.89,2150.54,2180.6,22.82
2020-10-23,2020,297,INEOS Chocolate Bayou Plant,Petrochemical,96.82,4198.47,854.49,1125.28,40.16,15.61,10.13,2183.05,2208.79,22.68
2020-10-24,2020,298,INEOS Chocolate Bayou Plant,Petrochemical,92.07,4194.94,775.08,1158.96,47.61,16.22,12.34,2246.37,2274.92,23.9
2020-10-25,2020,299,INEOS Chocolate Bayou Plant,Petrochemical,92.66,4265.45,771.92,1100.03,42.41,18.72,15.35,2337.93,2372.01,22.29
2020-10-26,2020,300,INEOS Chocolate Bayou Plant,Petrochemical,96.13,4180.56,787.75,1153.52,35.94,14.79,11.18,2341.31,2367.27,23.21
2020-10-27,2020,301,INEOS Chocolate Bayou Plant,Petrochemical,90.2,4055.13,794.66,1146.43,38.63,20.88,11.86,2178.45,2211.19,23.73
2020-10-28,2020,302,INEOS Chocolate Bayou Plant,Petrochemical,86.56,4301.29,795.12,1037.36,41.74,15.75,13.53,2332.66,2361.93,22.91
2020-10-29,2020,303,INEOS Chocolate Bayou Plant,Petrochemical,95.09,4319.59,799.05,1171.15,30.27,22.67,12.76,2208.06,2243.49,22.83
2020-10-30,2020,304,INEOS Chocolate Bayou Plant,Petrochemical,92.19,4287.6,753.24,1083.01,41.14,18.39,9.26,2304.57,2332.21,23.34
2020-10-31,2020,305,INEOS Chocolate Bayou Plant,Petrochemical,97.89,4171.51,781.7,1077.92,21.99,15.29,13.29,2187.94,2216.52,22.52
2020-11-01,2020,306,INEOS Chocolate Bayou Plant,Petrochemical,88.65,4246.88,764.63,1111.78,48.96,22.59,10.57,2235.83,2269,23.51
2020-11-02,2020,307,INEOS Chocolate Bayou Plant,Petrochemical,90.29,4259.1,753.06,1066.77,26.63,17.52,12.25,2260.63,2290.4,22.75
2020-11-03,2020,308,INEOS Chocolate Bayou Plant,Petrochemical,97.01,4187.84,765.86,1168.83,45.95,15.97,9.54,2212.95,2238.46,23.31
2020-11-04,2020,309,INEOS Chocolate Bayou Plant,Petrochemical,97.22,4400.58,820.65,1050.53,35.99,23.81,13.28,2353.11,2390.2,22.38
2020-11-05,2020,310,INEOS Chocolate Bayou Plant,Petrochemical,85.53,4220.5,773.21,1131.79,39.24,16.01,13.49,2193.23,2222.73,23.07
2020-11-06,2020,311,INEOS Chocolate Bayou Plant,Petrochemical,92.51,4368.59,770.93,1087.97,31.43,19.85,10.48,2258.35,2288.68,22.42
2020-11-07,2020,312,INEOS Chocolate Bayou Plant,Petrochemical,98.13,4198.57,768.93,1129.54,37.25,17.15,14.67,2188.2,2220.02,22.45
2020-11-08,2020,313,INEOS Chocolate Bayou Plant,Petrochemical,93.72,4328.28,811.46,1206.86,24.97,16.5,8.04,2231.83,2256.37,22.96
2020-11-09,2020,314,INEOS Chocolate Bayou Plant,Petrochemical,93.72,4122.2,826.45,1163.96,46.79,17.45,10.86,2199.47,2227.78,23.57
2020-11-10,2020,315,INEOS Chocolate Bayou Plant,Petrochemical,86.12,4257.23,804.45,1142.9,35.31,13.96,9.06,2259.38,2282.39,22.4
2020-11-11,2020,316,INEOS Chocolate Bayou Plant,Petrochemical,91.69,4116.97,828.54,1103.33,32.78,20.32,12.86,2260.96,2294.14,23.38
2020-11-12,2020,317,INEOS Chocolate Bayou Plant,Petrochemical,95.25,4247.41,778.01,1120.66,57.85,17.86,7.93,2320.17,2345.96,23.78
2020-11-13,2020,318,INEOS Chocolate Bayou Plant,Petrochemical,96.91,4323.21,786.02,1133.67,45,14.69,14.13,2355.84,2384.65,22.32
2020-11-14,2020,319,INEOS Chocolate Bayou Plant,Petrochemical,97.2,4363.37,768.33,1109.6,32.52,17.39,11.08,2253.41,2281.88,22.09
2020-11-15,2020,320,INEOS Chocolate Bayou Plant,Petrochemical,88.3,4164.01,772.85,1164.85,36.66,22.61,7.57,2364.2,2394.38,22.44
2020-11-16,2020,321,INEOS Chocolate Bayou Plant,Petrochemical,96.81,4196.29,801.05,1119.88,41.54,16,13.09,2220.47,2249.55,22.94
2020-11-17,2020,322,INEOS Chocolate Bayou Plant,Petrochemical,91.14,4345.96,774.83,1136.74,49.54,21.5,12.78,2262.95,2297.23,22.58
2020-11-18,2020,323,INEOS Chocolate Bayou Plant,Petrochemical,96.97,4182.69,803.98,1139.89,39.85,15.61,12.41,2187.87,2215.89,23.91
2020-11-19,2020,324,INEOS Chocolate Bayou Plant,Petrochemical,95.51,4503.41,834.51,1182.44,34.72,22.79,6.17,2434.62,2463.58,23.03
2020-11-20,2020,325,INEOS Chocolate Bayou Plant,Petrochemical,89.64,4196.29,828.07,1193.89,22.9,17.87,11.99,2195.79,2225.65,23.09
2020-11-21,2020,326,INEOS Chocolate Bayou Plant,Petrochemical,96.07,4366.07,846.88,1137.97,28.31,15.74,14.36,2405.49,2435.6,23.77
2020-11-22,2020,327,INEOS Chocolate Bayou Plant,Petrochemical,101.86,4064.53,792.08,1144.52,30.42,20.25,16.44,2061.97,2098.65,23.11
2020-11-23,2020,328,INEOS Chocolate Bayou Plant,Petrochemical,100.76,4231.82,833.77,1077.3,34.39,11.2,13.46,2259.32,2283.99,22.67
2020-11-24,2020,329,INEOS Chocolate Bayou Plant,Petrochemical,104.59,4148.29,822.06,1114.07,53.05,17.19,13.8,2298.62,2329.61,22.82
2020-11-25,2020,330,INEOS Chocolate Bayou Plant,Petrochemical,97.64,4118.05,798.59,1145.85,34.33,22.25,14.84,2200.61,2237.7,23.05
2020-11-26,2020,331,INEOS Chocolate Bayou Plant,Petrochemical,102.55,4218.89,809.32,1249.27,44.26,20.44,12.17,2241.99,2274.6,23.76
2020-11-27,2020,332,INEOS Chocolate Bayou Plant,Petrochemical,99.83,4233.03,789.92,1176.23,34.52,20.75,14.15,2243.28,2278.18,22.02
2020-11-28,2020,333,INEOS Chocolate Bayou Plant,Petrochemical,100.6,4203.78,803.9,1090.59,46.78,19.91,11.9,2205.51,2237.32,23.18
2020-11-29,2020,334,INEOS Chocolate Bayou Plant,Petrochemical,97.12,4219.5,842.87,1150.73,30.08,16.27,13.65,2268.99,2298.91,22.98
2020-11-30,2020,335,INEOS Chocolate Bayou Plant,Petrochemical,92.04,4220.48,810.85,1108.57,50.54,22.51,13.24,2220.25,2256,23.71
2020-12-01,2020,336,INEOS Chocolate Bayou Plant,Petrochemical,93.97,4400.21,849.38,1178.67,50.44,17.79,11.28,2399.7,2428.77,23.16
2020-12-02,2020,337,INEOS Chocolate Bayou Plant,Petrochemical,98.22,4290.88,777.47,1191.81,33.3,20.24,12.91,2241.28,2274.43,22.69
2020-12-03,2020,338,INEOS Chocolate Bayou Plant,Petrochemical,94.17,4220.49,857.39,1164.89,49.82,20.95,11.85,2276.65,2309.45,22.37
2020-12-04,2020,339,INEOS Chocolate Bayou Plant,Petrochemical,95.08,4370.26,818.53,1220.25,46.22,15.54,12.9,2342.24,2370.68,22.41
2020-12-05,2020,340,INEOS Chocolate Bayou Plant,Petrochemical,92.31,4153.82,815.6,1121.34,20.52,21.14,11.96,2216.15,2249.25,23.53
2020-12-06,2020,341,INEOS Chocolate Bayou Plant,Petrochemical,94.09,4281.56,797.13,1119.45,37.04,15.11,10.7,2255.93,2281.75,23.55
2020-12-07,2020,342,INEOS Chocolate Bayou Plant,Petrochemical,103.4,4630.45,821.93,1074.16,28.42,18.93,9.21,2500.84,2528.99,23.52
2020-12-08,2020,343,INEOS Chocolate Bayou Plant,Petrochemical,98.26,4359.25,815.73,1188.87,45.83,19.94,13.37,2228.26,2261.58,22.49
2020-12-09,2020,344,INEOS Chocolate Bayou Plant,Petrochemical,102.61,4291.06,819.21,1200.1,34.3,20.21,11.8,2295.03,2327.04,23.98
2020-12-10,2020,345,INEOS Chocolate Bayou Plant,Petrochemical,96.58,4200.28,830.01,1166.64,44.55,17.61,12.51,2256.23,2286.35,23.2
2020-12-11,2020,346,INEOS Chocolate Bayou Plant,Petrochemical,88.47,4392.78,824.71,1188.98,46.66,24.42,8.74,2291.18,2324.34,22.07
2020-12-12,2020,347,INEOS Chocolate Bayou Plant,Petrochemical,92.42,4352.21,855.98,1252.93,30.01,16.48,13.06,2299,2328.54,23.14
2020-12-13,2020,348,INEOS Chocolate Bayou Plant,Petrochemical,104.71,4432.56,818.43,1203.68,33.87,20.57,12.19,2275.94,2308.69,22.49
2020-12-14,2020,349,INEOS Chocolate Bayou Plant,Petrochemical,96.18,4293.45,842.38,1153.54,44.36,16.41,11.62,2322.53,2350.57,22.04
2020-12-15,2020,350,INEOS Chocolate Bayou Plant,Petrochemical,94.74,4429.19,834.18,1144.82,46.64,15.28,12.73,2363.34,2391.36,22.01
2020-12-16,2020,351,INEOS Chocolate Bayou Plant,Petrochemical,95.45,4445.49,839.92,1206.64,40.67,14.99,11.67,2347.4,2374.06,23.7
2020-12-17,2020,352,INEOS Chocolate Bayou Plant,Petrochemical,94.75,4164.72,837,1148.33,41.6,16.55,11.29,2212.25,2240.1,22.24
2020-12-18,2020,353,INEOS Chocolate Bayou Plant,Petrochemical,90.51,4486.1,765.89,1172.84,46.34,18.04,11.56,2318.86,2348.46,22.56
2020-12-19,2020,354,INEOS Chocolate Bayou Plant,Petrochemical,104.21,4498.09,830.85,1249.88,24.53,15.89,11.18,2336.71,2363.78,22.46
2020-12-20,2020,355,INEOS Chocolate Bayou Plant,Petrochemical,104.62,4388.29,842.56,1103.5,38.16,13.17,12.79,2359.25,2385.21,23.2
2020-12-21,2020,356,INEOS Chocolate Bayou Plant,Petrochemical,105.19,4571.04,836.63,1181.72,55.57,18.52,10.88,2485.9,2515.31,22.81
2020-12-22,2020,357,INEOS Chocolate Bayou Plant,Petrochemical,101.98,4372.06,797.83,1087.07,43.92,18.4,13.39,2318.12,2349.91,22.58
2020-12-23,2020,358,INEOS Chocolate Bayou Plant,Petrochemical,114.79,4515.62,802.69,1166.62,34.26,12.03,9.01,2488.09,2509.14,22.58
2020-12-24,2020,359,INEOS Chocolate Bayou Plant,Petrochemical,95.26,4605.77,836,1132.15,43.96,14.27,13.24,2441.34,2468.86,23.79
2020-12-25,2020,360,INEOS Chocolate Bayou Plant,Petrochemical,99.44,4512.56,821.93,1213.33,39.44,18.6,13.85,2436.8,2469.25,23.68
2020-12-26,2020,361,INEOS Chocolate Bayou Plant,Petrochemical,103.4,4446.57,820.36,1211.51,34.54,19.09,10.86,2348.82,2378.78,22.63
2020-12-27,2020,362,INEOS Chocolate Bayou Plant,Petrochemical,98.63,4326.42,862.69,1164.3,44.8,20.78,13.01,2266.86,2300.65,22.35
2020-12-28,2020,363,INEOS Chocolate Bayou Plant,Petrochemical,100.51,4394.29,880.05,1159.01,27.39,14.62,8.95,2418.29,2441.86,23.7
2020-12-29,2020,364,INEOS Chocolate Bayou Plant,Petrochemical,99.9,4540.93,871.43,1142.87,25.64,23.77,10.07,2472.51,2506.36,22.26
2020-12-30,2020,365,INEOS Chocolate Bayou Plant,Petrochemical,100.25,4379.18,800.16,1204.09,36.41,17.9,17.54,2331.98,2367.42,22.75
2020-12-31,2020,366,INEOS Chocolate Bayou Plant,Petrochemical,102.59,4421.88,880,1178.27,40.16,15.51,13.28,2400.77,2429.57,23.92
2021-01-01,2021,1,INEOS Chocolate Bayou Plant,Petrochemical,92.45,4667.51,842.47,1152.06,33.7,22.78,12.71,2473.07,2508.57,23.55
2021-01-02,2021,2,INEOS Chocolate Bayou Plant,Petrochemical,97.49,4524.36,846.98,1267.23,57.76,17.25,11.33,2432.69,2461.27,23.63
2021-01-03,2021,3,INEOS Chocolate Bayou Plant,Petrochemical,103.26,4567.44,869.4,1176.63,47.44,13.59,10.24,2441.94,2465.78,23.21
2021-01-04,2021,4,INEOS Chocolate Bayou Plant,Petrochemical,99.73,4524.26,841.58,1249.08,33.86,16.8,14.36,2380.12,2411.28,23.26
2021-01-05,2021,5,INEOS Chocolate Bayou Plant,Petrochemical,93.07,4327.51,876.01,1157.67,30.3,18.6,7.79,2281.36,2307.75,23.75
2021-01-06,2021,6,INEOS Chocolate Bayou Plant,Petrochemical,103.33,4649.94,838.84,1236.15,42.55,20.72,13.78,2426.39,2460.9,23.72
2021-01-07,2021,7,INEOS Chocolate Bayou Plant,Petrochemical,93.58,4590.5,874.79,1243.22,41.28,23.41,10.58,2453.08,2487.07,23.49
2021-01-08,2021,8,INEOS Chocolate Bayou Plant,Petrochemical,94.35,4515.93,826.69,1171.42,35.93,20.26,15.79,2377.82,2413.88,22.36
2021-01-09,2021,9,INEOS Chocolate Bayou Plant,Petrochemical,101.47,4525.08,896.67,1175.51,46.74,12.79,12.3,2429.92,2455.01,22.28
2021-01-10,2021,10,INEOS Chocolate Bayou Plant,Petrochemical,93.84,4564.88,874.65,1219.96,35.4,23.78,15.3,2439.4,2478.48,22.68
2021-01-11,2021,11,INEOS Chocolate Bayou Plant,Petrochemical,97.95,4526.66,866.78,1255.62,40.81,19.31,14.09,2365.63,2399.04,22.61
2021-01-12,2021,12,INEOS Chocolate Bayou Plant,Petrochemical,100.74,4553.12,876.54,1315.41,39.64,16.46,8.25,2413.04,2437.75,22.5
2021-01-13,2021,13,INEOS Chocolate Bayou Plant,Petrochemical,111.41,4530.17,830.99,1157.71,31.85,19.63,11.92,2332.01,2363.57,22.71
2021-01-14,2021,14,INEOS Chocolate Bayou Plant,Petrochemical,102.98,4615.33,875.33,1215.66,44.66,16.2,9.74,2441.16,2467.09,23.51
2021-01-15,2021,15,INEOS Chocolate Bayou Plant,Petrochemical,95.78,4622.22,832.45,1268.22,34.55,15.45,11.16,2345.04,2371.66,22.49
2021-01-16,2021,16,INEOS Chocolate Bayou Plant,Petrochemical,100.18,4536.77,921.48,1188.25,44.43,20.07,8,2387.54,2415.62,23.74
2021-01-17,2021,17,INEOS Chocolate Bayou Plant,Petrochemical,101.9,4716.75,872.14,1182.32,41.1,14.72,11.97,2552.03,2578.72,23.32
2021-01-18,2021,18,INEOS Chocolate Bayou Plant,Petrochemical,103.65,4658.73,880.98,1183.25,38.02,19.1,13.5,2459.42,2492.02,23.38
2021-01-19,2021,19,INEOS Chocolate Bayou Plant,Petrochemical,106.16,4613.03,849.6,1264.87,33.02,16.51,12.23,2376.8,2405.54,22.34
2021-01-20,2021,20,INEOS Chocolate Bayou Plant,Petrochemical,104.88,4567.97,881.81,1166.5,41.86,15.64,10.51,2507.81,2533.96,22.62
2021-01-21,2021,21,INEOS Chocolate Bayou Plant,Petrochemical,97.37,4546.56,854,1268.71,32.77,16.18,7.93,2425,2449.1,22.85
2021-01-22,2021,22,INEOS Chocolate Bayou Plant,Petrochemical,111.94,4566.22,868.69,1212.67,37.72,19.34,11.27,2407.68,2438.29,22.05
2021-01-23,2021,23,INEOS Chocolate Bayou Plant,Petrochemical,100.99,4750.7,899.85,1186.4,37.42,14.74,13.96,2508.06,2536.75,22.03
2021-01-24,2021,24,INEOS Chocolate Bayou Plant,Petrochemical,99.46,4528.78,885.39,1191.83,40.71,14.39,9.09,2457.48,2480.96,22.51
2021-01-25,2021,25,INEOS Chocolate Bayou Plant,Petrochemical,106.48,4690.61,847.35,1215.07,37.13,22.13,14.63,2460.42,2497.19,22.59
2021-01-26,2021,26,INEOS Chocolate Bayou Plant,Petrochemical,110.71,4730.54,865.7,1278.45,41.44,22.21,12.63,2496.33,2531.18,22.76
2021-01-27,2021,27,INEOS Chocolate Bayou Plant,Petrochemical,97.92,4695.58,868.18,1233.62,35.67,14.83,12.39,2433.92,2461.14,22.34
2021-01-28,2021,28,INEOS Chocolate Bayou Plant,Petrochemical,100.39,4960.6,929.59,1216.04,35.51,14.48,11.34,2565.35,2591.17,22.74
2021-01-29,2021,29,INEOS Chocolate Bayou Plant,Petrochemical,107.11,4473.86,913.88,1252.37,38.93,17.49,15.23,2432.21,2464.93,23.64
2021-01-30,2021,30,INEOS Chocolate Bayou Plant,Petrochemical,106.98,4515.05,862.93,1224.59,37.01,20.39,11.19,2445.07,2476.66,23.49
2021-01-31,2021,31,INEOS Chocolate Bayou Plant,Petrochemical,96.79,4583.12,921.93,1265.26,29.34,19.43,13.32,2308.7,2341.44,23.97
2021-02-01,2021,32,INEOS Chocolate Bayou Plant,Petrochemical,103.91,4687.84,879.93,1344.69,30.84,17.68,12.47,2507.27,2537.43,23.65
2021-02-02,2021,33,INEOS Chocolate Bayou Plant,Petrochemical,111.02,4492.99,868.34,1356.88,32.84,10.92,9.23,2430.24,2450.4,23.74
2021-02-03,2021,34,INEOS Chocolate Bayou Plant,Petrochemical,102.65,4837.01,924.57,1175.11,35.02,20.74,11,2556.58,2588.32,23.34
2021-02-04,2021,35,INEOS Chocolate Bayou Plant,Petrochemical,106.02,4779.87,902.84,1239.84,46.67,17.06,14.1,2527.07,2558.23,22.65
2021-02-05,2021,36,INEOS Chocolate Bayou Plant,Petrochemical,102.14,4581.6,902.03,1339.8,40.97,16.46,13.04,2375.71,2405.21,22.94
2021-02-06,2021,37,INEOS Chocolate Bayou Plant,Petrochemical,103.2,4718.2,888.71,1252.4,37.27,14.13,10.75,2481.48,2506.36,23.06
2021-02-07,2021,38,INEOS Chocolate Bayou Plant,Petrochemical,97.89,4742.88,885.12,1235.04,20.08,17.53,7.94,2558.65,2584.13,22.02
2021-02-08,2021,39,INEOS Chocolate Bayou Plant,Petrochemical,100.26,4645.57,890.04,1299.58,56.94,12.57,10.14,2456.17,2478.88,22.66
2021-02-09,2021,40,INEOS Chocolate Bayou Plant,Petrochemical,96.31,4762.55,926.54,1221.12,27.1,19.26,13.64,2609.23,2642.13,23.26
2021-02-10,2021,41,INEOS Chocolate Bayou Plant,Petrochemical,98.71,4814.78,896.46,1383.01,44.39,18.54,12.09,2505.81,2536.44,22.02
2021-02-11,2021,42,INEOS Chocolate Bayou Plant,Petrochemical,109.47,4680.51,909.57,1293.38,27.36,17.03,13.78,2453.58,2484.4,23.36
2021-02-12,2021,43,INEOS Chocolate Bayou Plant,Petrochemical,118.58,4763.61,898.25,1198.59,37.37,16.42,10.91,2461.04,2488.36,23.4
2021-02-13,2021,44,INEOS Chocolate Bayou Plant,Petrochemical,100.7,4775.78,921.18,1252.45,31.76,11.6,12.79,2585.65,2610.04,23.48
2021-02-14,2021,45,INEOS Chocolate Bayou Plant,Petrochemical,102.75,4551.42,904.7,1306.22,43.47,17.41,10.88,2434.51,2462.8,22.08
2021-02-15,2021,46,INEOS Chocolate Bayou Plant,Petrochemical,101.02,4799.32,893.08,1295.41,41.5,17.38,10.83,2608.33,2636.53,22.33
2021-02-16,2021,47,INEOS Chocolate Bayou Plant,Petrochemical,93.59,4992.54,900.1,1276.58,36.9,16.36,14.79,2715.23,2746.39,22.41
2021-02-17,2021,48,INEOS Chocolate Bayou Plant,Petrochemical,112.99,4824.61,893.45,1279.33,23.87,17.6,15.56,2519.38,2552.54,22.31
2021-02-18,2021,49,INEOS Chocolate Bayou Plant,Petrochemical,109.95,4803.42,910.84,1261.37,43.29,22.19,12.4,2452.35,2486.94,23.61
2021-02-19,2021,50,INEOS Chocolate Bayou Plant,Petrochemical,113.43,4692.65,900.85,1145.62,32.59,15,11.22,2517.88,2544.11,22.16
2021-02-20,2021,51,INEOS Chocolate Bayou Plant,Petrochemical,112.6,4643.49,875.11,1243.99,31.71,17.11,11.3,2463.57,2491.99,23.28
2021-02-21,2021,52,INEOS Chocolate Bayou Plant,Petrochemical,99.65,4763.98,906.64,1229.88,52.25,17.59,13.73,2522.81,2554.12,22.47
2021-02-22,2021,53,INEOS Chocolate Bayou Plant,Petrochemical,110.35,4739.52,899.21,1251.52,43.99,14.92,12.99,2532.76,2560.68,23.51
2021-02-23,2021,54,INEOS Chocolate Bayou Plant,Petrochemical,107.92,4567.14,907.56,1297.3,34.74,17.88,12.83,2400.72,2431.44,23.69
2021-02-24,2021,55,INEOS Chocolate Bayou Plant,Petrochemical,106.5,4994.12,916.65,1250.57,34.16,20.66,10.85,2555.33,2586.84,22.02
2021-02-25,2021,56,INEOS Chocolate Bayou Plant,Petrochemical,103.53,4783.44,888.76,1251.36,38.71,15.24,11.28,2543.58,2570.1,23.13
2021-02-26,2021,57,INEOS Chocolate Bayou Plant,Petrochemical,111.39,4790.26,892.86,1271.44,41.43,20.83,14.27,2488.86,2523.96,23.35
2021-02-27,2021,58,INEOS Chocolate Bayou Plant,Petrochemical,105.58,4804.17,933.87,1277.52,51.85,18.16,12.28,2515.52,2545.96,22.26
